student_id,total_spending,rent,utilities,entertainment,groceries,transportation,savings,healthcare,other
4032,1067.01,468.55,48.04,33.26,229.07,58.12,0.0,36.03,193.94
4033,1042.05,359.86,92.24,92.47,235.44,75.47,117.53,16.32,52.73
4034,1234.91,580.74,67.85,135.73,319.22,60.23,45.16,10.98,15.0
4035,1162.03,501.11,54.04,179.4,234.77,46.45,42.27,0.12,103.87
4036,1227.37,496.04,81.19,210.11,240.36,49.44,0.0,24.21,126.03
4037,1481.18,700.5,79.51,266.46,265.65,67.78,0.0,22.89,78.4
4038,1122.16,275.48,58.31,179.5,298.92,136.76,0.0,9.74,163.46
4039,1385.98,796.74,72.05,114.95,209.0,78.34,0.0,9.97,104.93
4040,943.97,366.48,67.39,88.3,120.0,59.93,206.14,10.86,24.87
4041,1334.03,594.01,98.54,88.01,120.0,64.68,309.78,21.67,37.34
4042,1029.23,466.94,78.96,10.0,231.53,64.5,49.15,49.98,78.17
4043,1248.82,582.56,73.36,178.76,242.28,53.19,0.0,19.24,99.43
4044,1206.67,408.47,84.1,151.4,215.9,80.13,89.51,15.42,161.74
4045,1219.36,592.79,74.78,154.19,197.76,51.89,0.0,7.04,140.91
4046,1273.36,508.32,78.98,10.0,204.95,34.77,419.32,2.02,15.0
4047,1091.23,481.25,73.66,137.16,241.53,64.63,0.0,7.27,85.72
4048,1392.34,767.6,90.14,170.34,256.39,67.31,0.0,13.91,26.64
4049,1326.07,553.53,65.11,199.09,204.02,72.08,0.0,12.02,220.22
4050,1066.06,358.92,46.76,79.96,132.96,61.2,316.9,27.91,41.46
4051,802.56,261.17,80.66,10.0,144.76,84.22,115.69,24.96,81.11
4052,1327.44,663.87,103.5,23.95,155.69,53.96,262.33,7.52,56.62
4053,1180.99,423.77,49.56,174.26,167.84,46.06,276.44,28.06,15.0
4054,1378.47,737.42,81.85,150.91,331.34,40.81,0.0,10.18,25.96
4055,1193.52,487.86,63.06,150.07,120.31,49.92,221.01,20.0,81.28
4056,1289.81,457.15,86.12,256.74,270.83,85.7,0.0,7.01,126.27
4057,1222.92,570.38,78.05,34.65,279.88,51.03,56.77,27.95,124.2
4058,1492.52,705.91,137.57,179.26,319.31,72.19,0.0,11.47,66.81
4059,1245.07,286.93,59.68,166.65,210.25,48.51,324.32,61.5,87.23
4060,1275.26,505.72,99.34,146.27,317.6,46.8,0.0,12.29,147.24
4061,1195.38,408.18,98.17,168.98,343.09,47.41,0.0,6.36,123.2
4062,1019.97,414.43,78.54,154.49,228.38,57.01,0.0,12.02,75.11
4063,1200.59,567.92,74.21,152.35,254.61,44.66,0.0,9.21,97.64
4064,1259.86,458.05,71.95,41.7,315.17,80.47,187.62,1.51,103.38
4065,1112.72,572.58,73.86,52.8,147.59,52.85,0.0,66.2,146.84
4066,1481.43,477.17,91.21,113.27,216.53,54.11,307.53,33.03,188.57
4067,961.11,392.37,52.56,50.11,195.58,51.4,63.6,25.02,130.47
4068,1291.28,485.76,68.18,130.62,255.35,62.42,173.82,17.19,97.94
4069,1071.07,525.93,67.2,157.18,125.6,94.82,0.0,7.05,93.29
4070,1107.16,484.95,39.98,137.12,309.01,34.2,0.0,2.9,98.99
4071,1427.07,774.15,95.18,171.76,224.36,60.56,0.0,19.77,81.3
4072,1302.98,600.27,93.64,84.0,262.45,23.62,150.53,21.86,66.61
4073,1212.81,591.27,62.82,139.91,120.0,79.46,0.0,16.08,203.25
4074,1251.32,649.82,94.54,138.56,172.79,52.84,0.0,91.33,51.44
4075,1198.85,553.61,44.6,95.86,311.98,25.1,0.0,1.44,166.26
4076,1083.7,626.96,75.74,133.0,185.24,29.48,0.0,18.26,15.0
4077,1217.91,628.49,73.08,182.29,150.18,71.28,31.17,1.56,79.86
4078,1209.01,586.96,75.69,37.94,242.19,21.71,152.88,15.28,76.36
4079,1119.5,481.57,72.43,110.04,232.35,60.57,66.13,13.83,82.58
4080,1045.7,485.24,69.67,80.04,259.23,46.43,26.28,3.85,74.96
4081,1317.91,618.84,68.09,90.63,221.73,51.1,88.05,8.24,171.23
4082,1251.37,650.53,74.06,95.08,292.46,41.52,0.0,16.05,81.67
4083,1183.77,430.7,93.96,109.12,156.39,35.94,325.52,17.13,15.0
4084,1191.9,481.98,60.54,129.74,224.7,45.25,221.88,10.92,16.87
4085,1221.01,680.1,117.5,55.43,202.43,66.44,0.0,55.12,43.99
4086,1101.97,311.32,54.41,51.99,187.68,59.15,283.92,43.67,109.84
4087,1070.15,377.04,72.13,10.0,209.16,63.42,187.73,5.86,144.8
4088,971.21,330.74,76.7,122.41,226.1,50.16,130.58,5.65,28.87
4089,913.57,436.77,64.35,53.19,231.77,67.22,0.0,9.26,50.99
4090,1270.09,699.68,102.37,128.67,213.9,63.3,0.0,25.77,36.39
4091,1317.82,703.7,87.42,103.58,270.32,44.19,15.25,14.07,79.3
4092,1105.35,471.11,66.95,55.47,200.52,35.93,104.45,23.01,147.91
4093,1313.98,499.56,96.17,74.16,281.26,74.11,164.47,44.83,79.43
4094,1027.21,548.74,54.68,60.94,163.06,38.73,52.72,8.07,100.26
4095,1271.7,406.96,58.53,10.0,245.6,65.02,372.22,2.28,111.08
4096,1514.86,816.17,91.11,176.48,282.98,55.62,0.0,29.78,62.73
4097,1233.56,654.97,90.58,170.65,239.12,45.74,0.0,7.95,24.55
4098,1188.14,482.53,76.78,95.72,234.22,63.59,144.4,28.19,62.69
4099,969.93,337.29,64.33,131.16,189.91,82.36,0.0,24.72,140.17
4100,1253.07,413.01,64.36,180.48,236.56,77.51,59.34,48.64,173.16
4101,997.16,466.91,90.87,13.73,242.09,57.59,0.0,26.62,99.35
4102,1248.95,451.71,74.38,239.82,227.52,87.43,0.0,20.9,147.19
4103,1189.61,527.19,56.62,154.99,295.07,21.51,11.42,19.81,103.01
4104,1119.69,509.06,55.03,166.44,205.0,32.76,0.0,74.65,76.75
4105,1030.15,265.47,91.71,92.93,208.33,55.71,277.79,23.22,15.0
4106,1453.36,805.85,67.74,177.56,138.44,83.39,0.0,15.47,164.92
4107,942.67,468.5,75.46,10.0,230.39,73.86,7.64,12.1,64.72
4108,1291.45,494.79,95.66,95.27,260.43,20.67,224.74,29.72,70.17
4109,1204.37,389.31,77.94,209.39,298.74,56.27,16.76,66.61,89.35
4110,1187.96,302.56,51.94,72.39,286.84,28.52,233.81,34.46,177.43
4111,1497.08,540.0,54.42,254.64,308.39,74.19,12.42,58.42,194.6
4112,1312.7,401.21,102.19,128.23,275.71,73.04,220.64,36.48,75.2
4113,1238.86,565.14,54.71,122.58,263.55,74.51,33.23,4.29,120.84
4114,1321.34,598.73,64.5,66.8,272.03,60.36,0.0,96.44,162.49
4115,1100.91,571.8,80.36,134.26,128.69,46.5,0.0,25.18,114.11
4116,1436.82,668.59,72.62,280.95,184.51,53.09,0.0,75.41,101.64
4117,1334.52,706.44,88.02,75.52,125.52,68.67,197.19,58.16,15.0
4118,1243.66,486.78,44.68,143.36,299.86,101.95,0.0,3.51,163.52
4119,1184.27,681.91,73.17,152.21,186.94,31.3,0.0,20.31,38.44
4120,1177.21,549.26,85.18,96.34,210.74,86.78,123.47,10.44,15.0
4121,1031.16,212.0,75.12,102.05,230.37,69.88,317.87,8.88,15.0
4122,1130.9,461.46,60.04,190.22,196.6,91.41,10.32,27.9,92.97
4123,1135.03,335.87,48.19,37.51,265.93,68.7,215.5,41.6,121.73
4124,1217.3,577.77,77.68,157.34,120.0,83.08,36.98,5.61,158.83
4125,956.74,345.08,43.23,109.09,180.24,71.59,88.95,4.77,113.79
4126,1557.53,622.68,98.3,240.78,275.93,62.02,0.0,22.36,235.45
4127,1084.97,607.72,77.57,64.52,161.71,64.0,0.0,36.62,72.83
4128,1438.49,634.43,62.99,232.53,301.45,77.54,0.0,47.33,82.24
4129,1200.02,674.31,57.75,93.29,232.55,55.0,0.0,72.12,15.0
4130,961.21,238.88,52.27,225.27,292.26,23.52,0.0,65.68,63.33
4131,1080.65,296.12,37.27,54.64,214.69,52.7,378.83,31.4,15.0
4132,1342.72,791.34,89.15,106.79,229.34,56.96,11.77,36.16,21.21
4133,1386.84,611.14,60.38,204.0,175.19,54.1,107.13,45.24,129.66
4134,1182.14,516.93,79.2,54.95,281.1,45.09,184.79,5.08,15.0
4135,977.59,493.84,80.99,68.0,219.27,81.46,0.0,19.03,15.0
4136,1203.6,543.18,90.18,142.37,344.66,10.0,0.0,58.21,15.0
4137,1092.56,257.95,68.77,134.23,275.56,56.88,152.7,8.77,137.7
4138,1040.65,347.32,87.17,112.58,208.14,57.16,39.61,3.52,185.14
4139,1067.94,426.58,94.25,104.34,245.92,96.9,0.0,9.07,90.89
4140,1406.88,394.1,72.97,115.79,218.22,54.71,417.28,11.96,121.86
4141,1088.36,479.78,76.63,120.61,293.96,63.91,0.0,22.49,30.98
4142,1783.99,797.05,70.38,257.98,337.7,77.5,0.0,35.74,207.64
4143,1358.34,519.8,54.32,88.51,186.09,56.89,375.75,46.34,30.64
4144,1246.78,583.37,97.08,149.01,163.15,90.26,0.0,32.19,131.72
4145,1567.88,519.1,82.98,133.01,120.0,32.77,550.0,61.52,68.5
4146,1035.05,620.74,87.48,91.4,167.32,41.66,0.0,11.45,15.0
4147,978.44,492.73,60.65,131.39,162.45,70.08,28.72,11.1,21.32
4148,1277.39,589.64,103.42,100.59,312.74,60.14,0.0,6.46,104.41
4149,1333.65,543.23,68.68,25.96,313.57,49.34,297.2,20.67,15.0
4150,1160.78,335.54,52.13,45.25,247.81,53.59,330.07,10.08,86.31
4151,1103.59,537.1,62.29,66.64,297.67,73.28,0.0,49.51,17.11
4152,1086.04,469.34,98.86,132.52,191.09,64.7,0.0,4.79,124.73
4153,1232.97,463.82,50.42,92.85,146.66,40.74,359.62,58.7,20.17
4154,1289.5,551.12,59.51,207.67,209.64,79.76,8.87,8.56,164.38
4155,1375.66,566.17,125.66,170.85,120.0,54.0,146.07,52.99,139.91
4156,1303.78,612.0,91.8,254.15,183.73,64.41,0.0,11.94,85.76
4157,1159.04,480.67,57.73,127.56,202.17,58.58,101.15,40.6,90.59
4158,1153.69,560.28,53.84,130.14,204.17,30.83,0.0,22.73,151.7
4159,909.71,231.86,33.35,54.37,202.45,68.45,253.22,39.1,26.92
4160,1131.26,643.35,77.55,16.21,192.07,65.97,68.34,2.16,65.62
4161,1165.46,548.6,86.06,39.24,261.29,83.31,0.0,16.72,130.24
4162,1158.91,431.83,96.79,153.26,208.13,28.68,66.46,55.54,118.23
4163,1224.8,473.67,36.62,157.74,230.55,53.59,171.11,19.88,81.64
4164,1153.31,627.75,51.48,98.43,168.95,50.39,117.07,11.07,28.17
4165,1323.4,580.55,71.76,181.15,289.88,47.08,0.0,4.43,148.55
4166,1247.79,611.24,125.02,219.9,231.15,24.18,0.0,9.42,26.9
4167,1372.16,588.59,90.1,56.7,267.34,33.67,53.27,62.18,220.3
4168,1296.57,603.61,81.32,192.49,128.11,60.41,182.0,33.63,15.0
4169,1244.93,453.22,48.05,10.0,204.59,45.01,427.51,41.56,15.0
4170,1399.71,539.44,34.52,220.93,261.48,38.47,175.33,15.74,113.8
4171,1035.59,365.47,68.16,62.99,120.0,93.61,210.64,14.53,100.2
4172,1220.94,573.24,71.91,96.03,294.25,102.47,0.31,41.3,41.43
4173,1210.44,246.83,59.08,64.52,126.28,63.87,436.2,50.56,163.08
4174,1066.89,648.01,69.09,17.0,206.6,24.96,0.0,13.1,88.14
4175,1316.67,482.13,57.49,255.09,343.32,62.93,0.0,34.34,81.37
4176,1362.58,605.85,57.08,158.48,317.52,33.29,0.0,29.13,161.23
4177,988.4,396.33,93.4,76.13,148.05,28.0,80.92,3.98,161.59
4178,1100.63,450.8,54.07,27.24,220.21,73.27,63.81,27.72,183.51
4179,1100.66,447.28,64.95,121.16,312.84,27.33,0.0,21.51,105.61
4180,1091.71,492.07,70.56,22.99,150.08,59.08,276.9,5.04,15.0
4181,957.62,314.29,78.64,63.96,210.21,25.33,200.95,38.46,25.78
4182,1341.12,626.35,59.96,54.46,173.67,56.13,348.38,7.19,15.0
4183,1284.38,218.49,80.66,43.11,261.35,77.46,532.18,11.45,59.66
4184,1362.25,409.86,58.36,295.67,180.47,62.74,66.14,146.92,142.08
4185,930.94,252.47,61.16,155.83,279.44,64.61,0.0,10.66,106.77
4186,1431.7,579.39,103.46,222.44,230.75,58.68,18.8,16.22,201.97
4187,1193.32,598.02,56.99,161.71,229.38,40.08,0.0,92.14,15.0
4188,1339.87,604.72,87.62,231.5,217.63,38.37,0.0,65.62,94.41
4189,1513.04,726.78,96.39,219.59,277.99,70.72,0.0,1.23,120.34
4190,1074.02,452.09,75.64,95.13,228.84,26.73,48.48,132.11,15.0
4191,1300.44,623.15,73.08,45.64,309.22,48.36,0.0,81.05,119.95
4192,1316.67,447.92,108.2,130.29,284.42,63.2,12.17,25.31,245.15
4193,1217.33,479.65,70.64,173.74,186.26,73.2,87.33,8.98,137.53
4194,1501.48,596.8,78.08,118.52,305.09,63.81,165.92,61.33,111.93
4195,1410.55,799.83,74.44,113.91,247.57,53.55,0.0,41.3,79.95
4196,1222.71,438.22,72.37,77.81,204.34,43.62,202.3,101.24,82.8
4197,1376.87,650.05,93.36,10.0,276.65,73.51,0.0,93.77,179.54
4198,876.2,478.29,65.89,73.79,137.74,47.66,0.0,21.9,50.93
4199,1158.44,589.73,36.24,153.94,154.13,37.96,0.0,25.8,160.65
4200,1212.18,579.66,83.13,107.26,231.37,82.05,0.0,8.17,120.53
4201,1087.42,510.03,52.39,132.41,161.65,62.21,0.0,9.27,159.46
4202,1205.72,180.0,75.25,269.41,379.05,82.91,0.0,19.19,199.9
4203,1493.73,734.18,78.5,79.77,187.96,66.97,202.76,38.16,105.42
4204,1150.65,406.63,85.67,136.51,232.21,53.1,34.53,100.11,101.88
4205,972.87,451.01,52.96,67.57,205.56,26.25,107.16,9.59,52.77
4206,1157.11,453.56,60.47,43.29,312.72,60.02,58.12,20.19,148.73
4207,956.94,455.94,64.06,98.77,175.3,54.64,0.0,45.7,62.54
4208,1093.0,578.83,47.18,48.15,141.34,37.82,113.11,25.33,101.26
4209,1352.58,484.68,91.05,73.04,271.69,33.22,303.97,35.57,59.36
4210,1111.34,464.02,41.16,150.97,234.43,54.07,121.8,23.67,21.23
4211,1250.08,457.92,89.99,186.94,309.54,47.84,0.0,5.73,152.12
4212,1086.47,546.03,80.52,56.0,277.12,52.13,0.0,59.67,15.0
4213,1329.05,601.34,70.96,79.04,251.65,49.72,194.7,36.29,45.35
4214,1223.69,389.15,74.39,211.62,174.22,52.62,202.27,12.73,106.69
4215,797.13,393.35,74.02,10.0,159.31,63.05,0.0,18.11,79.29
4216,1462.77,637.04,68.4,123.97,120.21,67.44,330.91,11.39,103.41
4217,1007.05,363.23,72.76,167.37,210.28,60.77,0.0,40.2,92.44
4218,1260.5,441.59,82.91,174.44,268.42,92.4,0.0,3.06,197.69
4219,902.63,369.17,50.57,158.72,206.42,60.61,0.0,10.88,46.26
4220,925.97,427.88,75.57,44.36,132.25,90.07,31.11,15.89,108.85
4221,1358.46,538.34,25.38,236.11,267.77,63.29,0.0,16.13,211.44
4222,1169.98,524.8,37.51,95.49,303.86,22.77,163.01,7.52,15.0
4223,1165.86,426.57,79.46,10.0,226.92,71.67,255.39,23.2,72.64
4224,1199.75,642.78,68.26,186.78,167.69,63.51,0.0,3.13,67.59
4225,1374.19,709.15,62.41,132.76,264.98,79.03,0.0,40.85,85.01
4226,961.06,210.75,61.87,128.59,202.42,61.19,176.64,76.48,43.11
4227,1138.81,303.58,58.48,202.99,346.37,121.8,0.0,29.71,75.9
4228,1348.64,670.34,58.82,238.06,230.53,51.22,0.0,7.62,92.05
4229,1381.19,678.38,47.35,226.99,250.67,75.93,0.0,37.74,64.14
4230,1067.82,294.5,29.91,191.44,315.85,44.49,88.28,16.38,86.97
4231,1059.72,537.85,85.93,87.47,120.67,74.84,4.19,29.67,119.1
4232,1323.9,746.55,71.29,211.17,187.24,68.56,0.0,24.09,15.0
4233,1280.17,336.51,84.05,194.53,212.04,71.65,247.85,44.81,88.74
4234,1398.71,669.56,68.8,144.4,237.3,70.53,116.37,29.26,62.5
4235,1248.97,528.64,78.75,91.44,340.31,10.0,113.48,15.05,71.3
4236,1072.27,587.76,71.88,10.0,181.16,53.63,94.87,10.27,62.71
4237,1016.06,463.69,71.21,15.21,158.27,43.5,216.74,17.36,30.09
4238,1167.44,560.12,74.98,140.0,178.53,47.44,0.0,49.75,116.62
4239,1431.85,590.13,66.18,204.16,257.77,49.33,0.0,16.85,247.43
4240,1433.47,646.97,53.78,176.76,292.06,94.55,0.0,34.88,134.47
4241,1158.46,652.87,89.88,73.62,191.11,59.05,0.0,36.87,55.06
4242,1172.84,438.9,98.35,88.67,231.16,44.85,197.04,18.98,54.89
4243,1518.41,863.01,112.26,76.51,301.99,25.63,0.0,17.61,121.41
4244,1113.67,652.1,66.1,10.0,231.93,85.66,0.0,21.11,46.77
4245,1246.22,504.86,58.45,137.94,247.65,42.05,85.13,3.66,166.48
4246,1107.52,430.34,59.43,111.94,333.89,52.39,72.11,32.41,15.0
4247,1142.74,256.4,61.03,124.85,191.61,97.78,291.83,13.68,105.58
4248,1136.86,376.6,66.85,102.58,188.01,42.6,202.12,26.63,131.48
4249,1062.11,437.96,51.68,27.01,204.17,49.49,142.45,12.42,136.93
4250,1267.96,645.28,49.22,99.11,215.96,59.64,0.0,65.66,133.08
4251,1104.85,608.45,75.65,156.41,120.0,22.88,0.0,36.82,84.63
4252,1122.78,476.4,25.0,71.44,237.59,20.56,132.43,0.91,158.45
4253,1132.62,533.7,70.7,158.47,241.93,45.37,22.27,19.69,40.5
4254,1098.95,459.07,53.27,100.06,234.78,46.06,101.04,45.1,59.57
4255,1286.46,536.01,86.62,164.1,258.61,57.68,0.0,110.6,72.83
4256,1372.13,444.54,88.69,38.56,209.2,35.44,398.68,5.43,151.59
4257,1121.21,591.96,93.54,92.75,157.61,63.68,0.0,1.02,120.64
4258,1363.74,526.01,66.04,144.6,260.88,11.87,208.13,13.71,132.51
4259,1216.66,338.14,46.21,196.64,260.72,63.59,214.13,12.08,85.15
4260,1411.11,740.56,64.05,225.65,142.16,62.2,0.0,36.56,139.92
4261,1221.5,404.53,73.81,214.26,345.47,71.57,49.95,7.27,54.64
4262,1141.75,320.87,36.5,40.24,127.03,61.74,495.1,12.76,47.51
4263,1090.11,652.35,101.15,30.25,167.4,41.79,0.0,14.13,83.04
4264,1041.14,486.54,65.14,81.12,256.11,51.16,4.86,27.29,68.91
4265,1112.54,489.01,80.17,151.96,224.41,79.68,0.0,34.98,52.33
4266,1092.71,347.84,34.87,21.88,272.77,43.01,236.55,10.7,125.08
4267,1199.51,587.49,57.46,83.58,260.85,74.56,0.0,27.46,108.11
4268,1415.44,740.69,44.42,174.32,216.42,77.74,0.0,1.2,160.65
4269,942.0,328.46,84.74,10.0,250.97,20.28,163.53,69.02,15.0
4270,1147.19,522.51,69.29,89.96,227.58,52.44,0.0,8.56,176.85
4271,912.98,345.76,77.16,10.0,204.58,45.45,142.59,53.18,34.27
4272,1472.94,812.75,82.02,125.06,248.77,24.96,0.0,12.0,167.38
4273,1289.37,628.76,83.8,180.52,217.23,70.84,0.0,36.19,72.04
4274,1235.83,473.85,64.64,171.67,210.9,64.47,118.51,16.47,115.32
4275,916.31,402.66,64.92,70.19,128.13,60.27,111.7,42.68,35.78
4276,979.01,431.67,67.8,37.3,240.66,33.29,102.8,50.49,15.0
4277,1330.0,579.55,81.19,157.83,261.37,59.21,0.0,63.9,126.96
4278,922.53,276.5,72.57,16.67,120.0,28.79,361.41,31.59,15.0
4279,1004.65,390.27,118.81,135.07,273.62,56.55,0.0,2.16,28.17
4280,1161.6,441.06,100.0,191.92,242.08,41.77,0.0,7.6,137.17
4281,1136.97,566.01,41.46,36.71,213.47,96.02,0.0,66.09,117.21
4282,1292.25,595.6,71.79,238.37,208.6,67.74,0.0,18.67,91.48
4283,1065.15,437.26,62.31,117.63,192.15,59.62,0.0,17.42,178.75
4284,1254.59,660.42,99.35,80.53,143.77,59.67,0.0,37.77,173.09
4285,1016.91,336.58,60.91,180.78,186.15,63.48,60.81,33.17,95.02
4286,1298.39,625.2,83.61,10.0,288.53,57.11,0.0,93.89,140.06
4287,1119.68,465.69,28.4,89.67,265.41,71.08,0.0,20.99,178.44
4288,1446.03,622.08,47.92,105.79,341.98,37.07,178.79,18.3,94.1
4289,1254.99,581.84,111.62,10.0,242.42,73.06,120.23,49.0,66.83
4290,1100.88,435.36,70.47,52.3,226.86,72.28,129.51,39.22,74.88
4291,1161.33,470.67,52.65,160.76,181.56,62.95,212.28,5.45,15.0
4292,1052.84,347.39,71.29,188.8,235.76,47.92,16.79,18.65,126.24
4293,1006.18,307.72,46.78,114.74,225.51,58.49,77.25,98.81,76.88
4294,1343.61,468.88,65.47,51.04,229.11,47.72,398.57,9.71,73.11
4295,923.13,467.1,44.37,39.33,192.28,52.63,37.22,17.91,72.31
4296,995.96,359.67,53.09,80.87,249.32,31.25,91.87,81.5,48.39
4297,1266.29,385.47,60.57,78.72,212.35,82.6,298.32,80.22,68.03
4298,1363.43,672.81,96.86,106.95,248.34,113.71,0.0,59.52,65.23
4299,1208.42,595.1,82.71,197.79,207.69,40.92,0.0,15.75,68.47
4300,718.14,288.61,76.65,20.74,158.21,70.72,76.85,11.36,15.0
4301,1187.84,436.92,69.14,198.46,304.53,84.16,0.0,47.85,46.78
4302,1367.71,488.72,85.97,114.82,213.37,35.85,345.41,68.57,15.0
4303,1121.21,364.83,51.72,10.0,213.09,21.83,392.72,20.64,46.39
4304,1156.84,452.96,56.9,187.56,221.39,85.34,0.0,30.99,121.7
4305,1178.95,509.41,79.12,129.89,253.44,54.79,62.06,10.45,79.78
4306,1092.47,680.88,71.9,15.76,120.66,44.61,0.0,4.05,154.61
4307,1232.27,631.77,75.2,160.59,261.66,55.95,0.0,4.5,42.6
4308,1019.93,461.75,67.4,177.44,175.98,47.62,0.19,20.89,68.67
4309,1129.64,495.27,93.92,10.0,251.49,124.19,0.0,9.34,145.44
4310,928.05,439.23,93.18,10.0,221.94,44.39,0.0,29.08,90.24
4311,713.3,369.01,56.3,14.98,120.0,61.55,0.0,11.29,80.17
4312,1297.12,444.35,38.15,31.21,248.57,80.84,185.58,57.14,211.28
4313,920.19,398.29,55.64,47.39,242.33,80.75,0.0,14.77,81.02
4314,1118.85,619.57,58.94,31.22,217.28,76.92,29.56,16.99,68.37
4315,1310.15,736.3,93.56,57.66,189.25,46.49,105.29,66.22,15.39
4316,1170.25,440.73,86.29,146.46,273.88,71.96,0.0,26.83,124.09
4317,1154.76,362.11,48.8,231.84,309.8,21.51,0.0,29.5,151.2
4318,1198.68,606.55,61.12,120.82,212.71,53.51,0.0,17.43,126.55
4319,1400.61,585.94,47.46,212.66,300.72,55.66,0.0,24.39,173.79
4320,1299.44,416.27,71.41,10.0,192.94,69.83,442.54,6.6,89.85
4321,1356.01,422.23,68.36,72.31,301.27,90.91,336.96,48.97,15.0
4322,1375.8,482.93,85.19,118.17,217.07,69.23,261.24,12.37,129.6
4323,882.74,397.51,77.37,92.18,158.35,76.41,0.0,5.18,75.73
4324,1105.63,596.32,85.37,71.14,169.63,54.65,0.0,33.42,95.09
4325,1136.46,466.01,42.72,79.93,228.14,80.69,39.57,37.39,162.0
4326,1112.18,425.17,57.98,86.51,186.38,55.22,198.82,22.2,79.91
4327,1302.44,537.84,89.72,92.13,307.25,77.81,0.0,70.81,126.88
4328,796.9,301.31,55.85,194.85,147.08,71.09,0.0,11.71,15.0
4329,1115.29,193.23,33.0,83.79,157.05,62.85,550.0,20.36,15.0
4330,1110.05,550.19,87.55,112.39,261.96,34.19,0.0,1.71,62.07
4331,1005.71,461.16,59.94,34.46,295.22,76.87,0.0,0.31,77.75
4332,1237.67,696.18,96.51,10.0,235.21,72.56,0.0,27.06,100.14
4333,1389.42,786.62,79.77,97.21,288.23,69.05,0.0,33.9,34.64
4334,1161.64,429.22,64.39,177.82,225.59,61.27,0.0,25.46,177.88
4335,1288.42,720.69,102.66,98.05,226.36,64.72,0.0,34.05,41.89
4336,1445.67,662.51,52.93,155.62,355.65,81.01,0.0,47.8,90.15
4337,1118.81,472.56,96.49,65.35,322.96,45.52,0.0,20.28,95.64
4338,1217.53,240.18,52.2,10.0,269.28,64.35,453.67,16.39,111.46
4339,1243.5,572.58,76.6,136.21,290.86,39.45,0.0,8.0,119.79
4340,1244.85,483.76,74.11,94.74,277.22,66.53,0.0,29.08,219.41
4341,1038.73,601.76,66.86,91.76,128.67,60.03,0.0,52.79,36.86
4342,1371.35,522.54,58.46,74.28,192.82,42.38,354.03,39.65,87.2
4343,1201.3,352.74,60.43,107.15,327.32,56.87,112.95,93.43,90.4
4344,1368.57,498.76,53.2,78.52,234.62,43.63,311.98,23.8,124.06
4345,1073.27,524.8,107.56,32.54,226.5,47.44,0.0,14.74,119.69
4346,1140.75,397.47,59.76,123.05,312.98,72.1,48.97,19.33,107.09
4347,1187.02,436.75,90.46,106.23,250.31,60.37,185.17,42.72,15.0
4348,1004.91,257.67,82.72,257.44,286.56,16.59,0.0,33.85,70.08
4349,1104.99,500.94,78.06,57.99,250.6,62.41,101.33,12.37,41.29
4350,927.11,306.57,63.25,10.0,224.76,48.93,200.33,27.85,45.41
4351,1270.31,660.22,79.79,140.21,278.7,46.71,4.12,10.97,49.58
4352,1123.62,461.91,80.66,146.55,301.48,32.46,0.0,34.07,66.5
4353,1130.76,404.52,70.44,10.0,308.65,54.09,208.17,2.5,72.4
4354,1351.76,809.68,52.59,162.53,205.19,44.54,0.0,3.87,73.36
4355,960.67,403.21,35.87,97.48,249.55,90.47,0.0,5.27,78.82
4356,1117.89,387.13,95.28,41.49,299.91,20.01,221.81,8.32,43.96
4357,1190.12,510.27,25.0,177.93,257.76,45.72,0.0,31.4,142.04
4358,821.21,335.77,70.1,65.54,158.01,34.37,70.18,41.85,45.4
4359,1178.8,640.1,71.47,36.49,180.02,60.17,106.94,21.54,62.06
4360,1257.05,599.27,77.37,10.0,148.82,78.46,270.68,5.2,67.24
4361,1155.4,612.93,54.37,153.83,204.8,65.06,0.0,49.41,15.0
4362,919.29,180.0,68.21,76.43,188.96,33.11,120.66,19.88,232.04
4363,1082.37,408.87,72.47,86.51,286.6,46.42,0.0,57.63,123.86
4364,975.5,287.26,114.82,160.69,214.77,48.82,12.83,23.74,112.59
4365,1387.75,614.89,77.29,168.35,314.36,65.15,78.18,3.23,66.3
4366,1228.5,676.31,101.06,16.43,167.83,46.01,110.81,9.88,100.17
4367,1051.25,536.56,45.62,150.37,210.57,26.74,50.37,2.56,28.46
4368,1125.08,345.63,85.23,254.03,250.74,66.69,0.0,0.8,121.96
4369,1421.83,729.32,82.45,195.19,289.59,80.27,14.94,15.08,15.0
4370,1055.33,458.53,75.11,113.1,307.9,51.43,0.0,24.05,25.21
4371,1288.33,766.64,84.6,76.63,215.39,57.41,0.0,31.69,55.95
4372,1297.32,581.85,104.67,10.92,249.64,24.87,128.44,43.89,153.04
4373,1080.49,550.82,77.62,116.18,137.5,13.82,137.13,13.04,34.4
4374,1352.26,494.76,57.23,285.58,312.92,38.02,0.0,5.4,158.35
4375,1107.79,658.83,65.18,64.44,156.24,54.11,70.33,23.66,15.0
4376,1145.57,623.01,89.9,26.07,219.57,48.84,53.68,13.15,71.36
4377,1646.14,613.15,82.95,261.29,327.11,85.92,0.0,40.29,235.43
4378,1167.91,571.3,46.09,38.96,243.8,51.05,105.47,13.73,97.51
4379,997.38,434.36,78.79,212.84,139.85,84.76,0.0,31.79,15.0
4380,1087.3,621.42,55.66,56.11,170.4,72.45,0.0,38.87,72.39
4381,1377.57,663.1,84.28,180.07,269.43,48.55,0.0,62.65,69.48
